item_id,name,category,description,ingredients,nutritional_info,pricing,preparation,allergen_info,dietary_info,seasonal_availability,popularity_metrics,cost_analysis,wine_pairings,modification_options
ITEM_4921,Grilled Chicken Classic Japanese Style,"{'main_category': 'Desserts', 'sub_category': 'Vegetarian', 'course_type': 'Main', 'spice_level': 'Spicy', 'preparation_time': 17}","A slow-cooked dish featuring premium cuts, with aromatic flavors and crunchy textures.","{'main_ingredients': ['quinoa', 'salmon fillet', 'pasta'], 'vegetables': ['spinach'], 'herbs_and_spices': ['coriander', 'oregano', 'thyme'], 'sauces_and_condiments': ['teriyaki sauce', 'hot sauce', 'soy sauce'], 'garnishes': ['citrus zest', 'fresh herbs']}","{'calories': 796, 'protein': 14, 'carbohydrates': 26, 'fat': 29, 'fiber': 14, 'sugar': 12, 'sodium': 754, 'allergens': ['nuts', 'soy']}","{'base_price': 12.77, 'happy_hour_price': 10.22, 'weekend_price': 14.05, 'special_occasion_price': 15.33, 'portion_sizes': {'small': 8.94, 'regular': 12.774704818063949, 'large': 16.61}}","{'prep_time': 7, 'cook_time': 42, 'total_time': 34, 'difficulty_level': 'Medium', 'cooking_methods': ['steaming', 'braising'], 'equipment_needed': ['mixer']}","{'contains': ['eggs', 'fish'], 'may_contain': [], 'preparation_notes': ['prepared in shared kitchen']}","{'suitable_for': [], 'modifications_available': ['can be made vegetarian', 'can be made dairy-free', 'can be made gluten-free'], 'nutritional_highlights': ['rich in vitamins', 'high fiber']}","{'available_seasons': ['fall', 'summer', 'spring'], 'peak_season': 'fall', 'limited_time': False, 'seasonal_ingredients': ['citrus', 'asparagus', 'morel mushrooms']}","{'order_frequency': 0.5010383120073427, 'customer_rating': 3.698619080805742, 'review_count': 836, 'trending_score': 0.17753473167955158, 'repeat_order_rate': 0.17245260983920638, 'social_media_mentions': 931}","{'ingredient_cost': 17.18233632126357, 'labor_cost': 9.732149982285572, 'overhead_cost': 2.305471748813361, 'total_cost': 18.887862866034624, 'profit_margin': 0.3156721684718986, 'cost_trends': {'ingredient_cost_trend': -0.06070220686088355, 'labor_cost_trend': -0.030047352732627344, 'overhead_cost_trend': 0.029009858066869412}}","{'recommended_wines': ['Cabernet Sauvignon', 'Merlot'], 'pairing_notes': ['contrasts with the sweetness', 'complements the rich flavors'], 'alternative_beverages': ['non-alcoholic option']}","{'available_modifications': ['dairy-free option', 'mild', 'extra sauce', 'extra spicy', 'no onions'], 'substitution_options': ['sauce substitution', 'protein substitution'], 'customization_notes': []}"
ITEM_7788,Steamed Tofu Contemporary Mediterranean Style,"{'main_category': 'Desserts', 'sub_category': 'Gluten-Free', 'course_type': 'Dessert', 'spice_level': 'Medium', 'preparation_time': 44}","A grilled dish featuring local vegetables, with sweet flavors and creamy textures.","{'main_ingredients': ['chicken breast'], 'vegetables': ['bell peppers', 'zucchini', 'spinach', 'broccoli'], 'herbs_and_spices': ['thyme', 'basil', 'cumin', 'paprika'], 'sauces_and_condiments': ['hot sauce', 'soy sauce', 'olive oil'], 'garnishes': []}","{'calories': 715, 'protein': 31, 'carbohydrates': 21, 'fat': 30, 'fiber': 5, 'sugar': 17, 'sodium': 464, 'allergens': ['nuts', 'soy', 'wheat']}","{'base_price': 32.63, 'happy_hour_price': 26.11, 'weekend_price': 35.9, 'special_occasion_price': 39.16, 'portion_sizes': {'small': 22.84, 'regular': 32.63436612077505, 'large': 42.42}}","{'prep_time': 30, 'cook_time': 30, 'total_time': 27, 'difficulty_level': 'Easy', 'cooking_methods': ['roasting', 'steaming'], 'equipment_needed': ['food processor', 'blender', 'oven']}","{'contains': ['dairy'], 'may_contain': ['wheat', 'nuts'], 'preparation_notes': []}","{'suitable_for': [], 'modifications_available': ['can be made gluten-free'], 'nutritional_highlights': ['rich in vitamins']}","{'available_seasons': ['summer'], 'peak_season': 'spring', 'limited_time': False, 'seasonal_ingredients': ['asparagus', 'truffles']}","{'order_frequency': 0.4853309407143861, 'customer_rating': 4.064992212748452, 'review_count': 370, 'trending_score': 0.8017052206699021, 'repeat_order_rate': 0.6112799033991249, 'social_media_mentions': 539}","{'ingredient_cost': 5.202763262988386, 'labor_cost': 6.504419888197577, 'overhead_cost': 2.7360850569486064, 'total_cost': 17.784559571885666, 'profit_margin': 0.3982769862039133, 'cost_trends': {'ingredient_cost_trend': -0.054740552177217475, 'labor_cost_trend': 0.0266955368213264, 'overhead_cost_trend': 0.006061209334209373}}","{'recommended_wines': ['Merlot'], 'pairing_notes': ['balances the spice', 'complements the rich flavors'], 'alternative_beverages': []}","{'available_modifications': ['dairy-free option', 'gluten-free option'], 'substitution_options': ['vegetable substitution'], 'customization_notes': []}"
ITEM_8115,Seared Salmon Contemporary Italian Style,"{'main_category': 'Beverages', 'sub_category': 'Gluten-Free', 'course_type': 'Dessert', 'spice_level': 'Mild', 'preparation_time': 17}","A roasted dish featuring local vegetables, with savory flavors and creamy textures.","{'main_ingredients': ['tofu'], 'vegetables': ['asparagus', 'bell peppers', 'zucchini'], 'herbs_and_spices': ['coriander', 'oregano', 'rosemary', 'cumin'], 'sauces_and_condiments': ['soy sauce', 'balsamic vinegar', 'olive oil'], 'garnishes': ['citrus zest']}","{'calories': 727, 'protein': 36, 'carbohydrates': 56, 'fat': 30, 'fiber': 14, 'sugar': 9, 'sodium': 629, 'allergens': ['fish', 'soy']}","{'base_price': 36.94, 'happy_hour_price': 29.55, 'weekend_price': 40.63, 'special_occasion_price': 44.32, 'portion_sizes': {'small': 25.85, 'regular': 36.93564384401116, 'large': 48.02}}","{'prep_time': 14, 'cook_time': 36, 'total_time': 56, 'difficulty_level': 'Medium', 'cooking_methods': ['steaming', 'roasting'], 'equipment_needed': ['stovetop', 'oven']}","{'contains': ['wheat'], 'may_contain': ['dairy'], 'preparation_notes': ['separate preparation area available', 'prepared in shared kitchen']}","{'suitable_for': ['halal', 'vegan', 'vegetarian'], 'modifications_available': ['can be made vegetarian', 'can be made vegan'], 'nutritional_highlights': ['rich in vitamins']}","{'available_seasons': ['winter'], 'peak_season': 'winter', 'limited_time': False, 'seasonal_ingredients': []}","{'order_frequency': 0.9359958682092597, 'customer_rating': 4.3483475907338995, 'review_count': 832, 'trending_score': 0.1913670329420073, 'repeat_order_rate': 0.6417549549370586, 'social_media_mentions': 401}","{'ingredient_cost': 14.017336959861197, 'labor_cost': 7.9706833638347945, 'overhead_cost': 4.373055968716132, 'total_cost': 36.22014187332957, 'profit_margin': 0.3817121337872815, 'cost_trends': {'ingredient_cost_trend': 0.07849779093331355, 'labor_cost_trend': 0.03154910943780227, 'overhead_cost_trend': 0.04724633060599899}}","{'recommended_wines': ['Merlot', 'Sauvignon Blanc'], 'pairing_notes': ['complements the rich flavors'], 'alternative_beverages': ['non-alcoholic option', 'cocktail']}","{'available_modifications': ['extra spicy', 'extra sauce'], 'substitution_options': ['sauce substitution', 'grain substitution'], 'customization_notes': []}"
ITEM_4645,Braised Lamb Traditional French Style,"{'main_category': 'Beverages', 'sub_category': 'Meat', 'course_type': 'Drink', 'spice_level': 'Medium', 'preparation_time': 12}","A grilled dish featuring artisanal ingredients, with spicy flavors and crunchy textures.","{'main_ingredients': ['salmon fillet', 'pasta'], 'vegetables': ['zucchini'], 'herbs_and_spices': ['thyme', 'paprika', 'oregano'], 'sauces_and_condiments': ['teriyaki sauce'], 'garnishes': ['microgreens', 'citrus zest']}","{'calories': 466, 'protein': 35, 'carbohydrates': 43, 'fat': 29, 'fiber': 13, 'sugar': 3, 'sodium': 518, 'allergens': ['wheat', 'shellfish', 'eggs']}","{'base_price': 11.9, 'happy_hour_price': 9.52, 'weekend_price': 13.09, 'special_occasion_price': 14.28, 'portion_sizes': {'small': 8.33, 'regular': 11.902774211839082, 'large': 15.47}}","{'prep_time': 6, 'cook_time': 22, 'total_time': 30, 'difficulty_level': 'Medium', 'cooking_methods': ['grilling'], 'equipment_needed': ['stovetop']}","{'contains': [], 'may_contain': ['eggs'], 'preparation_notes': []}","{'suitable_for': ['halal'], 'modifications_available': ['can be made gluten-free', 'can be made vegan'], 'nutritional_highlights': ['low fat']}","{'available_seasons': ['winter', 'summer', 'fall'], 'peak_season': 'fall', 'limited_time': False, 'seasonal_ingredients': ['pumpkin']}","{'order_frequency': 0.6556051682940239, 'customer_rating': 3.862900770258449, 'review_count': 352, 'trending_score': 0.3345204084809116, 'repeat_order_rate': 0.2287903623966984, 'social_media_mentions': 647}","{'ingredient_cost': 15.43057277909173, 'labor_cost': 7.564385361006958, 'overhead_cost': 4.384199263416109, 'total_cost': 10.275136791592985, 'profit_margin': 0.26833586812014143, 'cost_trends': {'ingredient_cost_trend': -0.09748236321723983, 'labor_cost_trend': 0.021155991340428726, 'overhead_cost_trend': -0.03547100206498593}}","{'recommended_wines': ['Merlot'], 'pairing_notes': ['enhances the umami notes', 'contrasts with the sweetness'], 'alternative_beverages': ['cocktail', 'non-alcoholic option']}","{'available_modifications': ['dairy-free option'], 'substitution_options': ['grain substitution', 'protein substitution', 'sauce substitution'], 'customization_notes': ['can be made spicier']}"
ITEM_8973,Roasted Chicken Fusion Mexican Style,"{'main_category': 'Desserts', 'sub_category': 'Gluten-Free', 'course_type': 'Dessert', 'spice_level': 'Spicy', 'preparation_time': 10}","A pan-seared dish featuring artisanal ingredients, with sweet flavors and creamy textures.","{'main_ingredients': ['beef tenderloin', 'pasta'], 'vegetables': ['spinach', 'carrots', 'asparagus', 'kale'], 'herbs_and_spices': ['basil', 'thyme', 'cumin', 'paprika', 'rosemary'], 'sauces_and_condiments': ['hot sauce', 'teriyaki sauce'], 'garnishes': ['citrus zest']}","{'calories': 276, 'protein': 10, 'carbohydrates': 33, 'fat': 22, 'fiber': 4, 'sugar': 15, 'sodium': 822, 'allergens': ['wheat', 'fish', 'eggs']}","{'base_price': 30.6, 'happy_hour_price': 24.48, 'weekend_price': 33.66, 'special_occasion_price': 36.72, 'portion_sizes': {'small': 21.42, 'regular': 30.601847697561368, 'large': 39.78}}","{'prep_time': 6, 'cook_time': 37, 'total_time': 16, 'difficulty_level': 'Easy', 'cooking_methods': ['grilling'], 'equipment_needed': ['stovetop']}","{'contains': ['wheat'], 'may_contain': ['nuts'], 'preparation_notes': []}","{'suitable_for': ['vegan', 'halal'], 'modifications_available': ['can be made gluten-free'], 'nutritional_highlights': ['high fiber', 'low carb']}","{'available_seasons': ['winter'], 'peak_season': 'winter', 'limited_time': False, 'seasonal_ingredients': ['truffles']}","{'order_frequency': 0.9327376683015197, 'customer_rating': 4.913065251848559, 'review_count': 200, 'trending_score': 0.25202400536157177, 'repeat_order_rate': 0.1725343533516945, 'social_media_mentions': 265}","{'ingredient_cost': 6.148694786861666, 'labor_cost': 5.898396023506371, 'overhead_cost': 3.8630171919971787, 'total_cost': 28.4534091435006, 'profit_margin': 0.36425293410419607, 'cost_trends': {'ingredient_cost_trend': -0.024020640678017763, 'labor_cost_trend': -0.028420466409942693, 'overhead_cost_trend': -0.03318012913422856}}","{'recommended_wines': ['Syrah', 'Merlot', 'Chardonnay'], 'pairing_notes': ['enhances the umami notes', 'contrasts with the sweetness'], 'alternative_beverages': []}","{'available_modifications': ['dairy-free option', 'extra spicy', 'gluten-free option'], 'substitution_options': ['vegetable substitution'], 'customization_notes': []}"
ITEM_4581,Seared Mushroom Contemporary Italian Style,"{'main_category': 'Desserts', 'sub_category': 'Gluten-Free', 'course_type': 'Dessert', 'spice_level': 'Mild', 'preparation_time': 41}","A pan-seared dish featuring fresh herbs, with sweet flavors and crispy textures.","{'main_ingredients': ['quinoa', 'salmon fillet'], 'vegetables': ['carrots'], 'herbs_and_spices': ['basil', 'cumin'], 'sauces_and_condiments': ['soy sauce', 'hot sauce', 'balsamic vinegar'], 'garnishes': []}","{'calories': 539, 'protein': 22, 'carbohydrates': 58, 'fat': 7, 'fiber': 5, 'sugar': 10, 'sodium': 746, 'allergens': ['eggs']}","{'base_price': 27.81, 'happy_hour_price': 22.25, 'weekend_price': 30.59, 'special_occasion_price': 33.38, 'portion_sizes': {'small': 19.47, 'regular': 27.812550088526947, 'large': 36.16}}","{'prep_time': 8, 'cook_time': 34, 'total_time': 34, 'difficulty_level': 'Hard', 'cooking_methods': ['steaming'], 'equipment_needed': ['stovetop', 'blender', 'mixer']}","{'contains': [], 'may_contain': ['fish', 'nuts'], 'preparation_notes': ['cross-contamination possible', 'prepared in shared kitchen']}","{'suitable_for': ['halal'], 'modifications_available': ['can be made vegan', 'can be made gluten-free', 'can be made vegetarian'], 'nutritional_highlights': ['low fat']}","{'available_seasons': ['fall'], 'peak_season': 'winter', 'limited_time': False, 'seasonal_ingredients': ['pumpkin', 'asparagus']}","{'order_frequency': 0.5344490167207265, 'customer_rating': 3.6344554485683833, 'review_count': 529, 'trending_score': 0.3277288021353749, 'repeat_order_rate': 0.471376876562129, 'social_media_mentions': 742}","{'ingredient_cost': 13.089273210753657, 'labor_cost': 9.753157382333786, 'overhead_cost': 4.283431268244466, 'total_cost': 23.278804231570525, 'profit_margin': 0.2075153122365797, 'cost_trends': {'ingredient_cost_trend': -0.036084817794261245, 'labor_cost_trend': 0.04525140110365802, 'overhead_cost_trend': 0.037003194261011965}}","{'recommended_wines': ['Cabernet Sauvignon', 'Sauvignon Blanc', 'Pinot Noir'], 'pairing_notes': ['contrasts with the sweetness', 'complements the rich flavors'], 'alternative_beverages': []}","{'available_modifications': ['gluten-free option', 'mild', 'no sauce', 'dairy-free option', 'extra sauce'], 'substitution_options': ['vegetable substitution', 'sauce substitution', 'protein substitution'], 'customization_notes': ['can be made spicier']}"
ITEM_6181,Braised Lamb Modern French Style,"{'main_category': 'Desserts', 'sub_category': 'Seafood', 'course_type': 'Starter', 'spice_level': 'Spicy', 'preparation_time': 34}","A roasted dish featuring local vegetables, with aromatic flavors and crispy textures.","{'main_ingredients': ['beef tenderloin'], 'vegetables': ['broccoli', 'asparagus'], 'herbs_and_spices': ['paprika', 'rosemary'], 'sauces_and_condiments': ['balsamic vinegar', 'olive oil'], 'garnishes': ['fresh herbs', 'citrus zest']}","{'calories': 709, 'protein': 21, 'carbohydrates': 56, 'fat': 15, 'fiber': 10, 'sugar': 0, 'sodium': 743, 'allergens': ['wheat']}","{'base_price': 38.61, 'happy_hour_price': 30.89, 'weekend_price': 42.48, 'special_occasion_price': 46.34, 'portion_sizes': {'small': 27.03, 'regular': 38.61369767884753, 'large': 50.2}}","{'prep_time': 30, 'cook_time': 36, 'total_time': 33, 'difficulty_level': 'Medium', 'cooking_methods': ['frying', 'sautéing', 'baking'], 'equipment_needed': ['food processor', 'stovetop']}","{'contains': [], 'may_contain': [], 'preparation_notes': []}","{'suitable_for': ['vegan'], 'modifications_available': [], 'nutritional_highlights': ['rich in vitamins', 'high protein']}","{'available_seasons': ['summer', 'fall', 'spring'], 'peak_season': 'summer', 'limited_time': False, 'seasonal_ingredients': ['morel mushrooms']}","{'order_frequency': 0.327754875392216, 'customer_rating': 4.563764544335701, 'review_count': 736, 'trending_score': 0.902052422828491, 'repeat_order_rate': 0.6827209842079737, 'social_media_mentions': 52}","{'ingredient_cost': 24.576160981176404, 'labor_cost': 9.01120628269532, 'overhead_cost': 3.8610230720281673, 'total_cost': 20.00686580399051, 'profit_margin': 0.26079029457765324, 'cost_trends': {'ingredient_cost_trend': 0.04921238924260368, 'labor_cost_trend': 0.02884145406997239, 'overhead_cost_trend': -0.017850434906700456}}","{'recommended_wines': ['Chardonnay'], 'pairing_notes': ['contrasts with the sweetness'], 'alternative_beverages': ['non-alcoholic option']}","{'available_modifications': ['dairy-free option', 'extra sauce', 'no onions'], 'substitution_options': ['sauce substitution', 'vegetable substitution', 'protein substitution'], 'customization_notes': []}"
ITEM_6809,Seared Beef Contemporary Mediterranean Style,"{'main_category': 'Sides', 'sub_category': 'Vegan', 'course_type': 'Drink', 'spice_level': 'Medium', 'preparation_time': 38}","A braised dish featuring local vegetables, with aromatic flavors and crunchy textures.","{'main_ingredients': ['rice', 'mushrooms', 'chicken breast'], 'vegetables': ['broccoli', 'kale', 'spinach'], 'herbs_and_spices': ['rosemary', 'paprika', 'coriander', 'basil', 'oregano'], 'sauces_and_condiments': ['olive oil', 'hot sauce', 'soy sauce'], 'garnishes': []}","{'calories': 345, 'protein': 11, 'carbohydrates': 49, 'fat': 24, 'fiber': 9, 'sugar': 20, 'sodium': 478, 'allergens': ['eggs', 'shellfish']}","{'base_price': 19.83, 'happy_hour_price': 15.86, 'weekend_price': 21.81, 'special_occasion_price': 23.8, 'portion_sizes': {'small': 13.88, 'regular': 19.830149447032955, 'large': 25.78}}","{'prep_time': 28, 'cook_time': 12, 'total_time': 25, 'difficulty_level': 'Easy', 'cooking_methods': ['grilling', 'braising'], 'equipment_needed': ['blender', 'mixer', 'food processor']}","{'contains': [], 'may_contain': ['dairy', 'nuts'], 'preparation_notes': ['prepared in shared kitchen']}","{'suitable_for': ['vegetarian'], 'modifications_available': ['can be made dairy-free'], 'nutritional_highlights': ['high protein', 'low carb']}","{'available_seasons': ['summer', 'spring', 'fall', 'winter'], 'peak_season': 'spring', 'limited_time': False, 'seasonal_ingredients': ['pumpkin', 'truffles']}","{'order_frequency': 0.46587047630974776, 'customer_rating': 4.8309314538030375, 'review_count': 38, 'trending_score': 0.6194360219487115, 'repeat_order_rate': 0.7928345682803919, 'social_media_mentions': 684}","{'ingredient_cost': 11.579499100528114, 'labor_cost': 2.499506191402255, 'overhead_cost': 3.6485380222566772, 'total_cost': 22.945711455783073, 'profit_margin': 0.32573305879368086, 'cost_trends': {'ingredient_cost_trend': 0.07446939316909984, 'labor_cost_trend': -0.03692440383295431, 'overhead_cost_trend': 0.012497908107176069}}","{'recommended_wines': ['Cabernet Sauvignon', 'Syrah'], 'pairing_notes': ['enhances the umami notes'], 'alternative_beverages': ['cocktail', 'non-alcoholic option']}","{'available_modifications': ['mild', 'gluten-free option', 'extra spicy', 'no onions', 'extra sauce'], 'substitution_options': [], 'customization_notes': ['can be made vegetarian']}"
ITEM_6432,Poached Tofu Contemporary Mexican Style,"{'main_category': 'Beverages', 'sub_category': 'Gluten-Free', 'course_type': 'Main', 'spice_level': 'Spicy', 'preparation_time': 30}","A pan-seared dish featuring artisanal ingredients, with spicy flavors and crispy textures.","{'main_ingredients': ['chicken breast', 'quinoa'], 'vegetables': ['kale', 'bell peppers', 'zucchini'], 'herbs_and_spices': ['oregano', 'cumin', 'basil', 'thyme'], 'sauces_and_condiments': ['hot sauce', 'teriyaki sauce', 'balsamic vinegar'], 'garnishes': ['fresh herbs', 'seeds']}","{'calories': 400, 'protein': 38, 'carbohydrates': 43, 'fat': 15, 'fiber': 12, 'sugar': 6, 'sodium': 585, 'allergens': []}","{'base_price': 49.37, 'happy_hour_price': 39.49, 'weekend_price': 54.31, 'special_occasion_price': 59.24, 'portion_sizes': {'small': 34.56, 'regular': 49.368342691336046, 'large': 64.18}}","{'prep_time': 28, 'cook_time': 32, 'total_time': 25, 'difficulty_level': 'Hard', 'cooking_methods': ['roasting'], 'equipment_needed': ['blender']}","{'contains': ['dairy'], 'may_contain': ['fish'], 'preparation_notes': []}","{'suitable_for': ['dairy-free', 'vegetarian'], 'modifications_available': [], 'nutritional_highlights': []}","{'available_seasons': ['fall', 'winter'], 'peak_season': 'winter', 'limited_time': True, 'seasonal_ingredients': ['truffles', 'pumpkin']}","{'order_frequency': 0.8452864884704505, 'customer_rating': 3.904113037403752, 'review_count': 929, 'trending_score': 0.6478149807793454, 'repeat_order_rate': 0.6332924840248143, 'social_media_mentions': 133}","{'ingredient_cost': 24.941908421516317, 'labor_cost': 7.90378543349857, 'overhead_cost': 3.4635181211384793, 'total_cost': 39.36360730772772, 'profit_margin': 0.37274118757264474, 'cost_trends': {'ingredient_cost_trend': -0.011171406140636539, 'labor_cost_trend': 0.014001266921514544, 'overhead_cost_trend': 0.04288742976700895}}","{'recommended_wines': ['Chardonnay'], 'pairing_notes': ['enhances the umami notes', 'balances the spice'], 'alternative_beverages': ['craft beer']}","{'available_modifications': [], 'substitution_options': ['vegetable substitution'], 'customization_notes': ['can be made vegan', 'can be made vegetarian']}"
ITEM_1712,Grilled Shrimp Modern Indian Style,"{'main_category': 'Sides', 'sub_category': 'Meat', 'course_type': 'Drink', 'spice_level': 'Spicy', 'preparation_time': 41}","A slow-cooked dish featuring artisanal ingredients, with savory flavors and tender textures.","{'main_ingredients': ['mushrooms'], 'vegetables': ['asparagus', 'bell peppers', 'zucchini', 'kale'], 'herbs_and_spices': ['oregano', 'basil', 'coriander', 'paprika', 'cumin'], 'sauces_and_condiments': ['olive oil', 'balsamic vinegar', 'teriyaki sauce'], 'garnishes': []}","{'calories': 735, 'protein': 16, 'carbohydrates': 44, 'fat': 13, 'fiber': 5, 'sugar': 6, 'sodium': 515, 'allergens': ['eggs', 'shellfish']}","{'base_price': 29.29, 'happy_hour_price': 23.44, 'weekend_price': 32.22, 'special_occasion_price': 35.15, 'portion_sizes': {'small': 20.51, 'regular': 29.2939399938323, 'large': 38.08}}","{'prep_time': 17, 'cook_time': 27, 'total_time': 35, 'difficulty_level': 'Hard', 'cooking_methods': ['grilling'], 'equipment_needed': ['mixer']}","{'contains': ['wheat', 'fish'], 'may_contain': ['shellfish'], 'preparation_notes': []}","{'suitable_for': ['dairy-free', 'vegetarian'], 'modifications_available': [], 'nutritional_highlights': []}","{'available_seasons': ['spring'], 'peak_season': 'summer', 'limited_time': True, 'seasonal_ingredients': []}","{'order_frequency': 0.7243767280984731, 'customer_rating': 4.484748555353269, 'review_count': 888, 'trending_score': 0.1500766309448811, 'repeat_order_rate': 0.18640688523530985, 'social_media_mentions': 260}","{'ingredient_cost': 11.620645983068354, 'labor_cost': 9.990729053246476, 'overhead_cost': 1.1602179437441063, 'total_cost': 11.587357797427245, 'profit_margin': 0.21045324643785046, 'cost_trends': {'ingredient_cost_trend': 0.00840321459891595, 'labor_cost_trend': 0.010201005754365701, 'overhead_cost_trend': -0.010500192829455947}}","{'recommended_wines': ['Merlot', 'Cabernet Sauvignon', 'Syrah'], 'pairing_notes': ['contrasts with the sweetness', 'balances the spice'], 'alternative_beverages': ['cocktail']}","{'available_modifications': [], 'substitution_options': ['sauce substitution'], 'customization_notes': ['can be made spicier']}"
